Date,Buy & Hold,Base RF,Sent RF,Base LSTM,Sent LSTM
2023-05-30,1.0132334972226062,1.0,1.0132334972226062,,
2023-05-31,0.9988926972876192,1.0,0.9988926972876192,,
2023-06-01,1.007269895722324,1.0,0.9988926972876192,,
2023-06-02,1.0193629570089864,1.0,1.0108851837685502,,
2023-06-05,1.0415356009791048,1.0,1.0108851837685502,,
2023-06-06,1.0508480463168144,1.0,1.0108851837685502,,
2023-06-07,1.0314997849019318,1.0,0.9922727203733537,,
2023-06-08,1.022655337601958,1.0,0.9922727203733537,,
2023-06-09,1.042623745692145,1.0,0.9922727203733537,,
2023-06-12,1.0480651313088252,1.0,0.9922727203733537,1.0,1.0
2023-06-13,1.0667891272517755,1.0,0.9922727203733537,1.0,1.0
2023-06-14,1.0823057049190725,1.0,0.9922727203733537,1.0,1.014545121684236
2023-06-15,1.0817586379640234,1.0,0.9922727203733537,0.9994945356450005,1.014032305288686
2023-06-16,1.0888614931365481,1.0,0.9922727203733537,0.9994945356450005,1.014032305288686
2023-06-20,1.0785669309862014,1.0,0.9922727203733537,0.9994945356450005,1.014032305288686
2023-06-20,1.0785669309862014,1.0,0.9922727203733537,0.9994945356450005,1.014032305288686
2023-06-21,1.0845660316198964,1.0,0.9977918436976217,0.9994945356450005,1.014032305288686
2023-06-22,1.074497217343901,1.0,0.9885286172389348,0.9994945356450005,1.014032305288686
2023-06-23,1.0587701951466597,1.0,0.9740598859523566,0.9994945356450005,1.014032305288686
2023-06-27,1.050885773786473,1.0,0.9668062830401212,0.9994945356450005,1.014032305288686
2023-06-27,1.050885773786473,1.0,0.9668062830401212,0.9994945356450005,1.014032305288686
2023-06-28,1.071851004260116,1.0,0.9668062830401212,1.0194345080184413,1.0342623069866788
2023-06-29,1.0731466849622961,1.0,0.9679749830167997,1.0206668263294065,1.0342623069866788
2023-06-30,1.0716893948136066,1.0,0.9666605118203687,1.0192808017235007,1.0342623069866788
2023-07-03,1.0897574116114246,1.0,0.9666605118203687,1.036465242230572,1.0516993263566758
2023-07-05,1.0762877977659169,1.0,0.9666605118203687,1.0236543299776397,1.0516993263566758
2023-07-06,1.0578689957691163,1.0,0.9666605118203687,1.0236543299776397,1.0516993263566758
2023-07-06,1.0578689957691163,1.0,0.9666605118203687,1.0236543299776397,1.0516993263566758
2023-07-10,1.0388716168315695,1.0,0.9666605118203687,1.0052713834262028,1.032812743319393
2023-07-11,1.0393181845148018,1.0,0.9666605118203687,1.0057035077671157,1.032812743319393
2023-07-12,1.030904760856762,0.9919048624536793,0.958835262016586,0.9975621995409236,1.0244519821026297
2023-07-13,1.0461339781489538,0.9919048624536793,0.958835262016586,1.0122988581306653,1.0395858746145736
2023-07-14,1.0452277996184771,0.9919048624536793,0.958835262016586,1.0114219881399904,1.038685368159531
2023-07-18,1.0485343133133231,0.9950426923247222,0.9618684782457336,1.0146215592347068,1.038685368159531
2023-07-19,1.0614311911413674,0.9950426923247222,0.9618684782457336,1.027101313235127,1.038685368159531
2023-07-20,1.0482655942209012,0.9950426923247222,0.9618684782457336,1.014361531326142,1.0258019019504123
2023-07-21,1.0422385346253524,0.9950426923247222,0.9563381635302387,1.008529404969578,1.0199039985656528
2023-07-24,1.0549590800653434,0.9950426923247222,0.9563381635302387,1.008529404969578,1.0323519504760534
2023-07-25,1.0543643455764005,0.9950426923247222,0.9563381635302387,1.008529404969578,1.0317699607844364
2023-07-26,1.0539071107275513,0.9946111828593914,0.9563381635302387,1.008529404969578,1.0317699607844364
2023-07-27,1.061071060624511,0.9946111828593914,0.9628388869985067,1.008529404969578,1.0317699607844364
2023-07-28,1.0568064311692607,0.9946111828593914,0.9589690697633279,1.0044759495823508,1.0276230975543583
2023-07-31,1.070046127746628,1.0070716958588677,0.9709830575062859,1.0044759495823508,1.0404971846210513
2023-08-01,1.0798191920292572,1.0070716958588677,0.9798513479400229,1.0136501410223928,1.0500003692104956
2023-08-02,1.0547286521321422,0.9836715074285091,0.95708364801377,0.9900970966861059,1.025602695646135
2023-08-03,1.0368940740117552,0.9836715074285091,0.95708364801377,0.9733553840362019,1.0082606130555039
2023-08-04,1.0379726677340213,0.9836715074285091,0.95708364801377,0.974367883801673,1.0093094217958627
2023-08-07,1.0399636619357613,0.9836715074285091,0.95708364801377,0.9762368740625109,1.0112454354010612
2023-08-08,1.0439132593444849,0.9836715074285091,0.95708364801377,0.9762368740625109,1.015085966082498
2023-08-09,1.0383217096429298,0.978402632764302,0.9519571868461295,0.9762368740625109,1.0096488250366362
2023-08-10,1.046968931435864,0.9865508439494586,0.9598851583559103,0.9762368740625109,1.0096488250366362
2023-08-14,1.0335440138927745,0.9739006464751909,0.9475768856700242,0.9637189290277538,0.996702450204859
2023-08-15,1.0392979062010301,0.9793224953402943,0.9528521862674337,0.9690840947667221,0.996702450204859
2023-08-16,1.023967078404907,0.9793224953402943,0.9387965312952975,0.9547890006573373,0.996702450204859
2023-08-17,1.0194178161647531,0.9793224953402943,0.9346256632067823,0.950547081517934,0.9922743187570696
2023-08-18,1.0137535037390843,0.9793224953402943,0.9294324915027914,0.9452654437442471,0.9922743187570696
2023-08-21,1.0174496885901363,0.9828931433905552,0.9328212386513806,0.9452654437442471,0.9958921896611407
2023-08-22,1.0267887042557196,0.9919149697930364,0.9413834626695781,0.9452654437442471,0.9958921896611407
2023-08-23,1.0317259577160844,0.9966845349398874,0.9459100500183985,0.9452654437442471,0.9958921896611407
2023-08-24,1.0406139674963226,1.0052706733694836,0.9540587814842619,0.9534086221203331,0.9958921896611407
2023-08-25,1.0190253936778215,1.0052706733694836,0.9342658812593907,0.9336292100994071,0.9752314136929917
2023-08-28,1.0364597467044603,1.0052706733694836,0.9342658812593907,0.9336292100994071,0.9919165020671162
2023-08-29,1.0382939168820442,1.0052706733694836,0.9359192041431678,0.9352814062985654,0.9936718463267749
2023-08-30,1.041719173482223,1.0052706733694836,0.9390067339640611,0.9383668320704595,0.9969498979407758
2023-08-31,1.0508891738628876,1.0052706733694836,0.9390067339640611,0.9383668320704595,0.9969498979407758
2023-09-01,1.0538258120060087,1.0052706733694836,0.9416307242574146,0.9383668320704595,0.9969498979407758
2023-09-06,1.0707764522541414,1.0214403110289065,0.9567767222692617,0.9383668320704595,0.9969498979407758
2023-09-07,1.0626948381453134,1.013731058167061,0.9495555135459919,0.9312845707699308,0.9969498979407758
2023-09-08,1.0502452197829082,1.0018550573215848,0.9384313381635301,0.9203744420323932,0.9969498979407758
2023-09-12,1.055691525374661,1.0018550573215848,0.9432978052973415,0.9251472706782436,0.9969498979407758
2023-09-12,1.055691525374661,1.0018550573215848,0.9432978052973415,0.9251472706782436,0.9969498979407758
2023-09-14,1.0682339237176492,1.0018550573215848,0.9545048828817778,0.9361387064488934,0.9969498979407758
2023-09-14,1.0682339237176492,1.0018550573215848,0.9545048828817778,0.9361387064488934,0.9969498979407758
2023-09-15,1.0799248273258684,1.0128195011990002,0.9649511197327008,0.946383941259382,0.9969498979407758
2023-09-19,1.0705285878120405,1.004007133544571,0.9565552466027195,0.9381496179443664,0.9882756089650014
2023-09-20,1.0634588415252475,1.004007133544571,0.9502381776521337,0.9319540993440887,0.9882756089650014
2023-09-21,1.0487781484415553,1.004007133544571,0.9371204579080294,0.9190887851764651,0.9882756089650014
2023-09-22,1.043334528143265,1.004007133544571,0.9322563901791285,0.9143183097671977,0.9882756089650014
2023-09-25,1.0521906006515953,1.004007133544571,0.9401696049391857,0.9220792618190792,0.9882756089650014
2023-09-26,1.0404187180372302,0.9927743263775497,0.9296510104753269,0.9117630616700257,0.9772188057088503
2023-09-27,1.042247458435363,0.9927743263775497,0.931285054855294,0.9133656644639727,0.9789364598387051
2023-09-28,1.0260440895248681,0.9773400947802738,0.9168067702765971,0.9133656644639727,0.9637173595470021
2023-09-29,1.0255643147365976,0.9768830938172268,0.9163780744938474,0.9133656644639727,0.9632667285294368
2023-10-02,1.0224130203603237,0.9738813842651408,0.913562281245976,0.9133656644639727,0.9632667285294368
2023-10-03,1.005471149598634,0.9577437058310176,0.8984241190811699,0.9133656644639727,0.9632667285294368
2023-10-04,0.9823193974061567,0.9356909150073766,0.8777372076993616,0.9133656644639727,0.9410867658292896
2023-10-05,0.9998121632810298,0.9523533388083211,0.893367614178652,0.9133656644639727,0.9578452768655802
2023-10-06,0.9972126836641889,0.9498772506157764,0.891044886981793,0.9133656644639727,0.955354909809904
2023-10-10,1.0211140505905014,0.972644073655474,0.891044886981793,0.9352573714607522,0.955354909809904
2023-10-11,1.0272064677493782,0.972644073655474,0.8963612540963557,0.9408375297736834,0.955354909809904
2023-10-12,1.045003742956645,0.972644073655474,0.9118915183861012,0.9571383855104999,0.955354909809904
2023-10-13,1.0392419957205468,0.972644073655474,0.9118915183861012,0.9571383855104999,0.9500874516326576
2023-10-16,1.0178972764245393,0.952667191646672,0.9118915183861012,0.9374799707714087,0.9305738541786809
2023-10-17,1.030082277769334,0.952667191646672,0.9118915183861012,0.9487023160602109,0.9417135280212393
2023-10-18,1.0301452890440135,0.952667191646672,0.9118915183861012,0.9487603492324308,0.9417711336815484
2023-10-19,1.0102915384355426,0.952667191646672,0.8943168452010996,0.9304751116439087,0.9236205976190848
2023-10-20,1.0047715826372179,0.952667191646672,0.8943168452010996,0.9253912509043947,0.9236205976190848
2023-10-23,0.9963855951458603,0.952667191646672,0.886852730961839,0.9253912509043947,0.915911909483156
2023-10-24,0.9984020669822661,0.952667191646672,0.8886475316531942,0.9253912509043947,0.917765519751208
2023-10-25,1.005051562759966,0.952667191646672,0.8945660470539606,0.9253912509043947,0.917765519751208
2023-10-26,0.9833440210028279,0.9320910703713254,0.8752448196259708,0.9253912509043947,0.8979432199991912
2023-10-27,0.9957940677035593,0.9320910703713254,0.8752448196259708,0.9253912509043947,0.8979432199991912
2023-10-30,0.9862787802489541,0.9320910703713254,0.8668814377561619,0.9253912509043947,0.8979432199991912
2023-10-31,0.9914665615441834,0.9369938267898525,0.8714411944882673,0.9302587665788157,0.9026663602858696
2023-11-01,1.0150493405296939,0.9369938267898525,0.8714411944882673,0.9523856720564888,0.9026663602858696
2023-11-02,1.0261736758437905,0.9369938267898525,0.8809916701813458,0.9628232509418353,0.9125590451708575
2023-11-06,1.050253491292855,0.9369938267898525,0.8809916701813458,0.9854165085341076,0.9125590451708575
2023-11-07,1.036138118088244,0.9369938267898525,0.8809916701813458,0.9854165085341076,0.9125590451708575
2023-11-08,1.0327504779243395,0.9369938267898525,0.8809916701813458,0.9821947020160305,0.9125590451708575
2023-11-09,1.0480470726046722,0.9369938267898525,0.8809916701813458,0.9821947020160305,0.9125590451708575
2023-11-10,1.0455287848157069,0.9369938267898525,0.8788747895342924,0.9798346468342283,0.9103663132218505
2023-11-13,1.0460743906889154,0.9374827940401869,0.8793334275497626,0.9803459704303359,0.9103663132218505
2023-11-14,1.0496259908268541,0.9374827940401869,0.8823189138119042,0.9803459704303359,0.9103663132218505
2023-11-15,1.0757435408477412,0.9374827940401869,0.9042734086198158,1.0047396450765966,0.9103663132218505
2023-11-17,1.0778435730153653,0.9374827940401869,0.9060387022742236,1.0067010657076565,0.9103663132218505
2023-11-17,1.0778435730153653,0.9374827940401869,0.9060387022742236,1.0067010657076565,0.9103663132218505
