Date,Buy & Hold,Base RF,Sent RF,Base LSTM,Sent LSTM,ARIMA
2023-05-30,0.9952929846043574,1.0,0.9952929846043574,,,0.9952929846043574
2023-05-31,0.979853037347504,1.0,0.9952929846043574,,,0.9952929846043574
2023-06-01,0.9916446141699345,1.012034025892649,0.9952929846043574,,,0.9952929846043574
2023-06-02,1.003926225594488,1.012034025892649,1.00761978143845,,,1.00761978143845
2023-06-05,0.998448617884773,1.012034025892649,1.00761978143845,,,1.00761978143845
2023-06-06,1.0002326597709845,1.0138423423749623,1.0094202104873378,,,1.00761978143845
2023-06-07,0.9982367640632803,1.011819289478551,1.0074059816519758,,,1.0056091452358376
2023-06-08,1.0000738652526613,1.0136813872163395,1.0074059816519758,,,1.0074598141585542
2023-06-09,0.9975614522396664,1.011134789013186,1.0048751486949203,,,1.0074598141585542
2023-06-12,1.0067770917965873,1.011134789013186,1.0048751486949203,1.0,1.0,1.016766896438571
2023-06-13,1.0150490877733154,1.011134789013186,1.0131315177113083,1.0082163132674848,1.0082163132674848,1.016766896438571
2023-06-14,1.0200467566978981,1.011134789013186,1.0181197453384945,1.0082163132674848,1.0131803405236717,1.0217730231206041
2023-06-15,1.0187532732162272,1.011134789013186,1.016828705428499,1.0082163132674848,1.0118955640898308,1.0217730231206041
2023-06-16,1.02296649657784,1.011134789013186,1.0210339694203827,1.0082163132674848,1.0118955640898308,1.0259987351594835
2023-06-20,1.0074457167986182,0.9957935237421496,1.0210339694203827,1.0082163132674848,1.0118955640898308,1.010431949272123
2023-06-20,1.0074457167986182,0.9957935237421496,1.0210339694203827,1.0082163132674848,1.0118955640898308,1.010431949272123
2023-06-21,1.0019160213581857,0.9903277851757609,1.0210339694203827,1.0082163132674848,1.0118955640898308,1.010431949272123
2023-06-22,0.9997269801040164,0.9903277851757609,1.0210339694203827,1.0082163132674848,1.0118955640898308,1.008224301950056
2023-06-23,0.9897843306959198,0.9903277851757609,1.0210339694203827,1.0082163132674848,1.0118955640898308,1.008224301950056
2023-06-27,0.990841707228151,0.9903277851757609,1.0210339694203827,1.0092933804992041,1.0118955640898308,1.0093013777160038
2023-06-27,0.990841707228151,0.9903277851757609,1.0210339694203827,1.0092933804992041,1.0118955640898308,1.0093013777160038
2023-06-28,0.9972076253130089,0.9903277851757609,1.0210339694203827,1.015777846117654,1.0118955640898308,1.0157858947146357
2023-06-29,0.9970650586370042,0.9903277851757609,1.0208879963898794,1.0156326245334983,1.0117508975395817,1.0157858947146357
2023-06-30,1.0095651085365038,0.9903277851757609,1.033686710762759,1.028365453125028,1.0117508975395817,1.0285206448306392
2023-07-03,1.0053763502348485,0.9903277851757609,1.0293978701972455,1.0240986908404661,1.0117508975395817,1.0285206448306392
2023-07-05,0.9963670764831382,0.9903277851757609,1.0293978701972455,1.0149216444016924,1.0117508975395817,1.0193039728387028
2023-07-06,0.9704613119356411,0.9903277851757609,1.0293978701972455,1.0149216444016924,1.0117508975395817,1.0193039728387028
