Date,MSFT_Open,MSFT_Close,MSFT_Volume,NKX_Open,NKX_Close,NKX_Volume,NDX_Open,NDX_Close,NDX_Volume,DAX_Open,DAX_Close,DAX_Volume,DJI_Open,DJI_Close,DJI_Volume,NVDA_Open,NVDA_Close,NVDA_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,SPX_Open,SPX_Close,SPX_Volume
2016-09-24,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,51.3831,51.221,22205518.206129,16707.45,16544.56,1028528000.0,4830.17,4817.17,287848276.0,10555.19,10393.71,105447064.0,18217.76,18094.83,95512646.0,1.57925,1.58244,191718823.0,25.6902,25.9699,124432192.0,2158.54,2146.1,1786761111.0
2016-09-27,51.2484,52.1664,26348722.530656,16390.91,16683.93,1570779392.0,4813.89,4866.71,301906897.0,10451.4,10361.48,111484373.0,18099.21,18228.3,84133922.0,1.57626,1.63666,369056835.0,25.9964,26.0191,103855264.0,2146.04,2159.93,1909872222.0
2016-09-28,52.1031,52.2388,20857732.375403,16504.99,16465.4,1122356480.0,4871.84,4875.27,307839655.0,10425.89,10438.34,87738723.0,18240.22,18339.24,97656640.0,1.63915,1.64255,287059887.0,26.1602,26.2212,125364852.0,2161.85,2171.37,2161922222.0
2016-09-29,52.0394,51.6693,26737129.411372,16606.3,16693.71,1227307008.0,4868.46,4838.3,334684483.0,10545.6,10405.54,103879884.0,18322.88,18143.45,95876571.0,1.63985,1.65773,315408935.0,26.036,25.8144,150572389.0,2168.9,2151.13,2360677778.0
2016-09-30,51.8237,51.851,22039693.466628,16474.45,16449.84,1243705088.0,4856.1,4875.7,355137931.0,10240.69,10511.02,188168431.0,18181.8,18308.15,135525745.0,1.66691,1.68548,346978853.0,25.8773,26.0094,144953592.0,2156.51,2168.27,2318522222.0
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,51.6733,51.6878,20716645.127834,16566.03,16598.67,992129472.0,4864.63,4866.63,276562069.0,,,,18279.6,18253.85,68527048.0,1.68548,1.68368,210856924.0,25.9334,25.8922,90598563.0,2164.33,2161.2,1743083333.0
2016-10-04,51.5552,51.5276,21321948.888086,16661.51,16735.65,1003096320.0,4880.57,4859.47,294653448.0,10492.97,10619.61,131527101.0,18267.68,18168.45,79704437.0,1.68618,1.67988,253980370.0,26.0122,25.9964,127354102.0,2163.37,2150.49,2083827778.0
2016-10-05,51.5736,51.8871,16846345.64974,16787.89,16819.24,1150780416.0,4872.98,4877.75,302300000.0,10535.62,10585.78,96736401.0,18205.5,18281.03,76181056.0,1.69427,1.67818,283279003.0,26.0931,26.0094,86902367.0,2155.15,2159.73,2170305556.0
2016-10-06,51.975,51.975,17175659.799749,16913.6,16899.1,1105531648.0,4871.95,4873.92,285175862.0,10641.13,10568.8,108655321.0,18280.42,18268.5,78655951.0,1.65803,1.65623,358465591.0,26.1622,26.2093,121938676.0,2158.22,2160.77,1923083333.0
2016-10-07,52.0757,52.0307,21077370.015881,16883.12,16860.09,1003112512.0,4883.95,4864.52,283905172.0,10549.69,10490.86,125272056.0,18295.35,18240.49,82674927.0,1.66741,1.64434,267186410.0,26.307,26.2489,104132508.0,2164.19,2153.74,2011050000.0
2016-10-08,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,52.1295,52.2465,18888419.363466,,,,4887.73,4893.77,235198276.0,10496.01,10624.08,101673904.0,18282.95,18329.04,72107257.0,1.65283,1.65013,255607004.0,26.4676,26.7021,153652737.0,2160.39,2163.66,1620305556.0
2016-10-11,52.1118,51.4818,26662395.812183,16936.31,17024.76,1115804160.0,4890.17,4821.91,314082759.0,10600.94,10577.16,97984006.0,18308.43,18128.66,88606945.0,1.64504,1.62648,301055334.0,27.0845,26.7613,270655748.0,2161.35,2136.73,1910150000.0
2016-10-12,51.4115,51.4115,23152386.099462,16850.73,16840.0,1162963840.0,4824.27,4819.64,269989655.0,10572.72,10523.07,90401475.0,18132.63,18144.2,72234858.0,1.61989,1.63386,248045776.0,27.0058,27.0029,160622215.0,2137.67,2139.18,1653944444.0
2016-10-13,51.0423,51.2385,25952347.273989,16923.82,16774.24,1110596352.0,4785.59,4803.1,299191379.0,10425.79,10414.07,98756273.0,18088.32,18098.94,83150720.0,1.6147,1.6074,353077241.0,26.8736,26.917,148118382.0,2130.26,2132.55,1989138889.0
2016-10-14,51.4203,51.6878,28706781.307085,16751.04,16856.37,1094052608.0,4828.9,4808.48,274910345.0,10450.06,10580.38,101264572.0,18177.35,18138.38,87053477.0,1.62698,1.62308,242717615.0,27.124,27.0678,149754560.0,2139.68,2132.98,1793416667.0
2016-10-15,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,51.6341,51.5103,24139080.515276,16871.84,16900.12,951278912.0,4808.47,4796.17,245563793.0,10544.69,10503.57,63729886.0,18135.85,18086.4,75954923.0,1.62288,1.6138,179267277.0,27.0029,27.05,95635586.0,2132.95,2126.5,1572438889.0
2016-10-18,51.7896,51.9068,20277864.350998,16862.31,16963.61,986431680.0,4849.91,4839.72,254212069.0,10560.14,10631.55,88963507.0,18145.06,18161.94,74606730.0,1.63616,1.63835,209127857.0,27.1871,27.0302,95782797.0,2138.31,2139.6,1761111111.0
2016-10-19,51.7337,51.7896,23925499.782431,16952.91,16998.91,1016683712.0,4833.81,4836.61,266717241.0,10626.99,10645.68,75976535.0,18178.21,18202.62,88039432.0,1.62718,1.63496,171322897.0,26.983,26.9514,84875605.0,2140.81,2144.29,1868150000.0
2016-10-21,54.2616,53.7048,85275893.667418,17283.75,17184.59,1141521152.0,4836.54,4851.86,284391379.0,10710.51,10710.73,86862549.0,18152.63,18145.71,117727839.0,1.66002,1.66122,160806445.0,26.8784,26.8292,94984678.0,2139.43,2141.16,1916027778.0
2016-10-22,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,53.9619,54.9112,56480862.315133,17216.56,17234.42,877176320.0,4884.16,4909.97,264132759.0,10743.87,10761.17,79892758.0,18197.14,18223.03,88530675.0,1.6725,1.7392,335179529.0,26.9465,27.0717,98733009.0,2148.5,2151.33,1865177778.0
2016-10-25,54.7784,54.9013,37083752.806333,17298.63,17365.25,1084033664.0,4908.19,4891.46,272325862.0,10786.25,10757.31,92480484.0,18206.52,18169.27,83198695.0,1.73631,1.76796,388890212.0,27.1367,27.2045,167549026.0,2149.72,2143.16,2084077778.0
2016-10-26,54.7412,54.5791,31026170.475442,17329.03,17391.84,980810880.0,4863.52,4860.59,297568966.0,10726.22,10709.68,78207227.0,18103.8,18199.33,86343325.0,1.753,1.77495,325438943.0,26.307,26.5909,279718861.0,2136.97,2139.43,2097333333.0
2016-10-27,54.5594,54.0995,30381170.217602,17346.39,17336.42,1076370816.0,4883.07,4836.45,330808621.0,10691.86,10717.08,84114617.0,18234.81,18169.68,83523799.0,1.78853,1.7385,321906178.0,26.5416,26.3424,121801911.0,2144.06,2133.04,2336016667.0
2016-10-28,54.0222,53.8963,35322106.954135,17448.25,17446.41,1678595584.0,4820.5,4805.59,326891379.0,10634.99,10696.19,72757211.0,18193.79,18161.19,107927168.0,1.7469,1.73562,282587662.0,26.2034,26.167,151143298.0,2132.23,2126.41,2233061111.0
2016-10-29,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,54.1533,53.9422,29365596.965808,17360.89,17425.02,1571700608.0,4821.31,4801.27,294355172.0,10658.67,10665.01,70462663.0,18176.6,18142.42,110088428.0,1.7412,1.7503,256524171.0,26.1502,26.1227,114820908.0,2129.78,2126.15,2179111111.0
2016-11-01,53.9882,53.8298,27253037.474018,17380.54,17442.4,1230430720.0,4810.3,4766.94,323905172.0,10724.14,10526.16,77982310.0,18158.24,18037.1,101212785.0,1.7568,1.69845,480978840.0,26.1029,25.6544,190470624.0,2128.68,2111.72,2517866667.0
2016-11-02,53.8485,53.5015,24602513.807145,17238.0,17134.68,1352030592.0,4764.82,4726.91,363081034.0,10443.52,10370.93,92787189.0,18017.72,17959.64,88607729.0,1.71144,1.69127,300696720.0,25.6348,25.6774,123131971.0,2109.43,2097.94,2360322222.0
2016-11-03,53.5906,53.3004,23995335.436028,,,,4718.54,4679.1,363400000.0,10341.86,10325.88,85258564.0,17978.75,17930.67,77869221.0,1.69905,1.6715,314737575.0,25.6684,25.4001,116453441.0,2098.8,2088.66,2159300000.0
2016-11-04,52.7964,52.8502,31878745.749393,16964.5,16905.36,1348328960.0,4647.59,4660.46,347436207.0,10281.87,10259.13,90278793.0,17928.35,17888.28,97760180.0,1.66052,1.66192,334166599.0,25.1008,25.1697,133335594.0,2083.79,2085.18,2132144444.0
2016-11-05,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,53.8124,54.3924,31627438.344908,17126.03,17177.21,1130236672.0,4737.98,4773.73,330053448.0,10410.56,10456.95,84888864.0,17994.64,18259.6,93449575.0,1.71064,1.753,454798293.0,25.4547,25.5336,136588220.0,2100.59,2131.52,2075588889.0
2016-11-08,54.5068,54.4364,23922479.519158,17242.7,17171.38,1031117504.0,4766.48,4804.92,299327586.0,10449.52,10482.32,78075346.0,18251.38,18332.74,79824057.0,1.75979,1.7503,427769964.0,25.5088,25.6872,99324826.0,2129.92,2139.56,2176072222.0
2016-11-10,54.4442,52.8423,61757968.687397,16562.86,17344.42,2293799424.0,4849.71,4747.03,514544828.0,10710.04,10630.12,191298216.0,18603.14,18807.88,164380355.0,1.7585,1.66691,691075621.0,25.6948,24.9293,243555999.0,2167.49,2167.48,3584244444.0
2016-11-11,52.4186,53.1296,38704589.889475,17526.61,17374.79,2492696320.0,4729.14,4751.95,393974138.0,10702.88,10667.95,133408072.0,18781.65,18847.66,107229799.0,1.9559,2.16367,2198524482.0,24.7715,25.08,145795261.0,2162.71,2164.45,2771138889.0
2016-11-12,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14,53.1296,52.3178,45910639.103805,17467.49,17672.62,1653092480.0,4752.61,4702.05,408481034.0,10750.62,10693.69,134894057.0,18876.77,18868.69,112345564.0,2.16667,2.05712,1370896490.0,24.9125,24.4523,221276913.0,2165.64,2164.2,2981777778.0
2016-11-15,52.8609,53.3523,39617292.974193,17690.22,17668.15,1731506560.0,4733.57,4764.47,371810345.0,10720.93,10735.14,107326314.0,18858.21,18923.06,100747890.0,2.07311,2.11994,636348753.0,24.6464,24.7685,139507989.0,2168.29,2180.39,2524366667.0
2016-11-16,53.4138,54.0585,27847806.146448,17832.51,17862.21,2002744960.0,4745.03,4792.27,354679310.0,10726.34,10663.87,98808310.0,18909.85,18868.14,87328489.0,2.14819,2.25382,994231356.0,24.676,25.4348,251392063.0,2177.53,2176.94,2128105556.0
2016-11-17,54.749,54.9551,33522939.193906,17766.61,17862.63,1611481728.0,4789.79,4826.59,358924138.0,10640.36,10685.54,98108196.0,18866.22,18903.82,89946835.0,2.27049,2.27249,838898187.0,25.3983,25.4248,114583153.0,2178.61,2187.12,2116200000.0
2016-11-18,55.0841,54.6923,29121517.716815,18024.21,17967.41,1668197248.0,4832.81,4808.04,320450000.0,10735.05,10664.56,106647482.0,18905.33,18867.93,109792966.0,2.27249,2.29636,580305574.0,25.3759,25.4498,113627214.0,2186.85,2181.9,1984666667.0
2016-11-19,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-21,54.8291,55.1542,20105131.911056,18038.09,18106.02,1357269504.0,4822.03,4859.0,300917241.0,10697.95,10685.13,73724159.0,18898.68,18956.69,80518662.0,2.31435,2.28707,424352611.0,25.4646,25.8406,118090296.0,2186.43,2198.18,2003894444.0
2016-11-22,55.2657,55.3829,18722069.405302,18091.05,18162.94,1218798464.0,4876.92,4873.84,325310345.0,10745.67,10713.85,85867221.0,18970.39,19023.87,85317361.0,2.29496,2.30345,312012974.0,25.8922,25.8584,96867150.0,2201.56,2202.94,2198855556.0
2016-11-23,55.292,54.7392,22933549.084704,,,,4856.72,4853.86,278748276.0,10718.89,10662.44,95534933.0,19015.52,19083.18,77873978.0,2.30875,2.31495,432850495.0,25.7543,25.7265,106870228.0,2198.55,2204.72,1899244444.0
2016-11-24,,,,18329.78,18333.41,1494012032.0,,,,10689.16,10689.26,55623308.0,,,,,,,,,,,,
2016-11-25,54.6475,54.8565,8768157.0221754,18387.59,18381.22,1648925696.0,4861.47,4870.02,132425862.0,10700.17,10699.27,61043930.0,19093.72,19152.14,45887907.0,2.32593,2.31955,187280879.0,25.7047,25.8555,47848175.0,2206.27,2213.35,880333333.0
2016-11-26,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-27,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,54.6825,54.9298,21470223.338427,18302.58,18356.89,1450266112.0,4861.73,4857.02,280279310.0,10655.92,10582.67,75862477.0,19122.14,19097.9,88460807.0,2.31235,2.31835,239073835.0,25.7708,25.8044,108548009.0,2210.21,2201.72,1947583333.0
2016-11-29,54.9648,55.3634,23148777.140805,18263.63,18307.04,1256381952.0,4859.85,4873.21,308412069.0,10562.15,10620.49,80835841.0,19064.07,19121.6,81504513.0,2.31565,2.29706,418399269.0,25.622,25.7776,119641244.0,2200.76,2204.66,2059200000.0
2016-11-30,55.1542,54.6112,33590298.231619,18356.03,18308.48,1646889344.0,4876.3,4810.81,355936207.0,10615.79,10640.3,110326091.0,19135.64,19123.58,164572979.0,2.30575,2.27119,417867236.0,25.8124,25.5598,142504329.0,2204.97,2198.81,3074433333.0
2016-12-01,54.4746,53.6492,35025373.766205,18535.24,18513.12,1879848832.0,4806.77,4734.1,390510345.0,10593.06,10534.05,93397647.0,19149.2,19191.93,108764514.0,2.26881,2.15878,1030535790.0,25.5236,25.3214,150827027.0,2200.17,2191.08,2813188889.0
2016-12-02,53.5447,53.6959,26600609.416164,18435.55,18426.08,1971558784.0,4734.38,4739.37,318781034.0,10436.48,10513.35,86402751.0,19161.25,19170.42,84910694.0,2.12453,2.17874,479673614.0,25.2455,25.412,103168353.0,2191.12,2191.95,2099722222.0
2016-12-03,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,54.1023,54.5762,24836505.376807,18349.92,18274.99,1344575232.0,4762.34,4778.14,310027586.0,10494.64,10684.83,107266876.0,19244.35,19216.24,317712916.0,2.2167,2.26332,599554840.0,25.4378,25.232,139653243.0,2200.65,2204.71,2164016667.0
2016-12-06,54.7665,54.3319,20163952.306159,18459.6,18360.54,1587506176.0,4786.06,4788.67,340491379.0,10685.0,10775.32,142691652.0,19219.91,19251.78,284878477.0,2.27149,2.30056,489312900.0,25.3234,25.4248,108911492.0,2207.26,2212.23,2141844444.0
2016-12-07,54.3886,55.6195,31282250.919717,18434.54,18496.69,1564164864.0,4778.86,4851.94,365963793.0,10885.05,10986.69,148433132.0,19241.99,19549.62,385286100.0,2.28697,2.342,461177039.0,25.2671,25.6804,126735368.0,2210.72,2241.35,2501011111.0
2016-12-08,55.5558,55.292,22913642.99019,18674.19,18765.47,1873889024.0,4849.75,4859.19,384667241.0,11035.76,11179.42,180242345.0,19559.94,19614.81,324606040.0,2.3449,2.30246,373858100.0,25.6388,25.9304,111917157.0,2241.13,2246.19,2333655556.0
2016-12-09,55.4454,56.1625,27847765.193726,18839.98,18996.37,2189419008.0,4878.54,4895.9,351500000.0,11170.18,11203.63,107041234.0,19631.35,19756.85,334384209.0,2.32055,2.26182,383642742.0,25.9729,26.3552,144256291.0,2249.73,2259.53,2158044444.0
2016-12-10,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-11,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-13,56.641,57.0757,36863208.063054,19120.76,19250.52,1475558656.0,4893.65,4935.84,359605172.0,11194.67,11284.65,101532392.0,19852.21,19911.21,388352868.0,2.21919,2.24585,382229366.0,26.3297,26.637,181322283.0,2263.32,2271.72,2143105556.0
2016-12-14,57.0951,56.8157,28204570.906246,19270.01,19253.61,1331824768.0,4943.64,4921.22,340370690.0,11254.47,11244.84,93090649.0,19876.13,19792.53,408392886.0,2.27958,2.37595,968331779.0,26.5997,26.637,139919787.0,2268.35,2253.28,2448316667.0
2016-12-15,56.8245,56.7132,28481367.285119,19327.7,19273.79,1546187008.0,4925.65,4933.41,361363793.0,11267.03,11366.4,145748187.0,19811.5,19852.24,357373886.0,2.38703,2.43189,739067983.0,26.6824,26.7858,187632512.0,2253.77,2262.03,2315666667.0
2016-12-17,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-18,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,56.6965,57.6598,31431023.969452,19345.84,19391.6,1092511360.0,4919.17,4934.85,290655172.0,11384.03,11426.7,83386166.0,19836.66,19883.06,302403460.0,2.45593,2.50376,737892381.0,26.7811,26.981,113731632.0,2259.24,2262.53,1804650000.0
2016-12-20,57.7203,57.5843,23992231.219673,19367.84,19494.53,1232955136.0,4948.34,4953.8,289317241.0,11415.3,11464.74,78145016.0,19920.59,19974.62,284115511.0,2.57634,2.59084,843930266.0,27.0029,27.05,81640222.0,2266.5,2270.76,1832655556.0
2016-12-21,57.4837,57.5941,16762557.40364,19547.28,19444.49,1302799360.0,4952.07,4948.91,257568966.0,11445.23,11468.64,64311346.0,19968.97,19941.96,256637119.0,2.60233,2.60682,573319142.0,27.0156,27.0747,93573105.0,2270.54,2265.18,1584572222.0
2016-12-22,57.8549,57.5941,23530827.135197,19396.85,19427.67,1169520512.0,4948.36,4934.39,272862069.0,11444.41,11456.1,51520761.0,19922.68,19918.88,258382809.0,2.63147,2.63836,724500053.0,26.9121,26.8973,108795633.0,2262.93,2260.96,1597955556.0
2016-12-23,57.5015,57.3129,13248737.040105,,,,4927.53,4940.02,197289655.0,11477.23,11449.93,55099166.0,19908.61,19933.81,158268039.0,2.62049,2.70307,624914463.0,26.7317,26.9514,59569563.0,2260.25,2263.79,1122527778.0
2016-12-24,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-25,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-26,,,,19394.41,19396.64,854912896.0,,,,,,,,,,,,,,,,,,
2016-12-28,57.4574,57.0853,14785140.871771,19392.11,19401.72,801370816.0,4976.42,4926.29,227953448.0,11469.45,11474.99,47142491.0,19964.31,19833.68,188309975.0,2.94631,2.69107,2291816182.0,27.1743,27.0058,83489314.0,2270.23,2249.92,1329088889.0
2016-12-29,56.9691,57.0052,10910608.929822,19301.04,19145.14,1685861504.0,4923.92,4918.28,218013793.0,11411.36,11451.05,45106536.0,19835.46,19819.78,172098956.0,2.58434,2.7448,2184423127.0,26.9338,27.0029,63781899.0,2249.5,2249.26,1297983333.0
2016-12-30,57.0591,56.3176,28225356.460471,18997.68,19114.37,1213979264.0,4925.36,4863.62,267382759.0,11443.31,11481.06,43103975.0,19833.17,19762.6,271986697.0,2.7428,2.62948,1230961268.0,26.983,26.7858,132251450.0,2251.61,2238.83,1483833333.0
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-02,,,,,,,,,,11426.38,11598.33,48923819.0,,,,,,,,,,,,
2017-01-03,56.9056,56.7132,21858595.409328,,,,4900.85,4911.33,325206897.0,11631.7,11584.24,91147885.0,19872.86,19881.76,339213453.0,2.57186,2.51305,1490041739.0,26.7811,26.8638,119945221.0,2251.57,2257.83,2094738889.0
2017-01-04,56.6234,56.4601,18612206.560884,19298.68,19594.16,1685608064.0,4920.79,4937.21,324717241.0,11609.53,11584.31,84715048.0,19890.94,19942.16,280066569.0,2.547,2.57156,1203497510.0,26.7937,26.8342,88728325.0,2261.6,2270.75,2091605556.0
2017-01-05,56.3608,56.4601,23564004.983203,19602.1,19520.69,1386838528.0,4936.35,4964.95,309070690.0,11537.73,11584.94,77242248.0,19924.56,19899.29,269821234.0,2.57514,2.50635,979410890.0,26.8106,26.9731,93810234.0,2268.18,2269.0,2089900000.0
2017-01-07,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-08,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-09,56.8763,56.7698,20516586.983907,,,,5013.82,5024.9,325086207.0,11606.89,11563.99,81163086.0,19931.41,19887.38,287496625.0,2.5494,2.64235,919726504.0,27.2776,27.5182,136794074.0,2273.59,2268.9,1787561111.0
2017-01-10,56.8501,56.7503,18798105.301061,19414.83,19301.44,1174618880.0,5027.5,5035.17,309741379.0,11583.24,11583.3,88738896.0,19876.35,19855.53,299489054.0,2.65565,2.62278,780025180.0,27.4667,27.5477,91603260.0,2269.72,2268.9,2021550000.0
2017-01-11,56.7415,57.2681,22545184.180529,19358.64,19364.67,1267833856.0,5033.88,5050.21,337020690.0,11587.53,11646.17,101228849.0,19887.38,19954.28,336070835.0,2.61111,2.59054,523254512.0,27.459,27.6955,114351501.0,2268.6,2275.32,2011338889.0
2017-01-12,57.1507,56.7415,22774744.665632,19300.19,19134.7,1253533312.0,5029.29,5041.43,310646552.0,11599.24,11521.04,101596108.0,19926.21,19891.0,306325648.0,2.56756,2.5479,631415411.0,27.4945,27.5832,115319189.0,2271.14,2270.44,1923405556.0
2017-01-13,56.7503,56.8245,20383293.039402,19174.97,19287.28,994187776.0,5047.56,5059.51,276743103.0,11576.78,11629.18,82608883.0,19912.54,19885.73,263709493.0,2.5519,2.5476,458732416.0,27.5477,27.5309,109809519.0,2272.74,2274.64,1711816667.0
2017-01-15,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16,,,,19219.13,19095.24,860578688.0,,,,11537.45,11554.71,62995014.0,,,,,,,,,,,,
2017-01-17,56.807,56.6684,20204765.789248,19038.45,18813.53,1095175936.0,5043.07,5044.65,302936207.0,11521.5,11540.0,87255014.0,19848.82,19826.77,341862502.0,2.53702,2.49108,555984028.0,27.3714,27.7525,138037885.0,2269.14,2267.89,1991661111.0
2017-01-18,56.7973,56.641,19699738.864929,18753.96,18894.37,1234038144.0,5050.26,5055.85,290227586.0,11592.12,11599.39,82308118.0,19822.73,19804.72,279712782.0,2.46922,2.53572,550737940.0,27.7525,27.7506,97621027.0,2269.14,2271.89,1841805556.0
2017-01-19,56.4056,56.4601,19988791.369782,19082.83,19072.25,1705949568.0,5061.1,5051.17,311329310.0,11624.11,11596.89,91888979.0,19813.55,19732.4,301690446.0,2.53871,2.59054,631082195.0,27.6167,27.7034,103094315.0,2271.9,2263.69,1758872222.0
2017-01-21,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23,56.8245,57.0591,23791777.881976,18938.45,18891.03,1248183296.0,5055.97,5065.7,284532759.0,11545.97,11545.75,80310853.0,19794.79,19799.85,326627304.0,2.5569,2.58884,364398393.0,27.7525,27.7744,84147245.0,2267.78,2265.2,1751505556.0
2017-01-24,57.2759,57.5611,23224298.056081,18817.42,18787.99,1315307136.0,5079.61,5101.06,311270690.0,11554.8,11594.94,81681377.0,19794.68,19912.71,374546411.0,2.59913,2.64365,425813859.0,27.6493,27.7446,97686964.0,2267.88,2280.07,2117200000.0
2017-01-25,57.9565,57.7105,24959005.207521,19091.23,19057.5,1253824384.0,5132.87,5151.47,337922414.0,11677.63,11806.05,123211679.0,19994.48,20068.51,372148691.0,2.68607,2.65515,522487188.0,27.8463,28.1883,136945706.0,2288.88,2298.37,2136677778.0
2017-01-27,59.2605,59.6161,47992476.88711,19453.51,19467.4,1346272896.0,5169.49,5168.06,286793103.0,11841.72,11814.27,73417337.0,20103.36,20093.78,343167179.0,2.70756,2.75318,452048045.0,28.2484,28.2039,86992355.0,2299.02,2294.69,1742161111.0
2017-01-28,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-29,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-30,59.5321,59.0261,33783384.174566,19371.28,19368.85,978026496.0,5146.41,5129.33,306394828.0,11786.31,11681.89,77630121.0,20028.62,19971.13,317324247.0,2.73203,2.70986,492263717.0,27.9676,28.1261,128605008.0,2286.01,2280.9,1995150000.0
2017-01-31,58.7819,58.5894,23784759.609185,19145.35,19041.34,1339248128.0,5107.47,5116.77,351979310.0,11692.53,11535.31,100426438.0,19913.16,19864.09,373675631.0,2.68358,2.68927,356105424.0,28.0189,28.0669,172567039.0,2274.02,2278.87,2270805556.0
2017-02-01,58.3247,57.6225,41845283.856819,18926.97,19148.08,1314823680.0,5157.84,5152.69,383372414.0,11646.42,11659.5,97419186.0,19923.81,19890.94,426751540.0,2.72354,2.80741,584684549.0,29.3767,29.775,476763638.0,2285.59,2279.55,2175894444.0
2017-02-02,57.3227,57.2492,47500932.622804,19152.79,18914.58,1365221376.0,5141.28,5147.7,357582759.0,11628.28,11627.95,100632928.0,19858.34,19884.91,347200543.0,2.79114,2.84297,484353649.0,29.5976,29.7297,138910389.0,2276.69,2280.85,2115394444.0
2017-02-03,57.5464,57.7105,33435534.822424,18996.74,18918.2,1409428480.0,5153.61,5161.6,308079310.0,11636.23,11651.49,82665350.0,19964.21,20071.46,344130218.0,2.84457,2.8181,378286380.0,29.6764,29.8479,105966732.0,2288.54,2297.42,1998872222.0
2017-02-04,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-05,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,57.5464,57.6781,19182981.033294,19069.72,18976.71,1204599808.0,5154.18,5167.96,298668966.0,11628.03,11509.84,95252695.0,20025.61,20052.42,281691076.0,2.80871,2.89038,489361692.0,29.8607,30.1386,112918995.0,2294.28,2292.56,1727250000.0
2017-02-07,57.7661,57.4837,21063192.183406,18844.12,18910.78,1061317888.0,5178.85,5185.88,330879310.0,11498.49,11549.44,72245507.0,20107.62,20090.29,279624929.0,2.92453,2.93503,750363306.0,30.1917,30.4166,156682443.0,2295.87,2293.08,1915938889.0
2017-02-08,57.6138,57.4036,18787738.119399,18951.16,19007.6,1028537792.0,5176.5,5196.58,335355172.0,11546.93,11543.38,98264799.0,20049.29,20054.34,280484019.0,2.91703,2.92233,449092811.0,30.38,30.5309,92802312.0,2289.55,2294.67,2005411111.0
2017-02-09,57.566,58.0553,23995847.345056,18942.04,18907.67,1304574208.0,5200.17,5212.16,335144828.0,11584.4,11642.86,110083284.0,20061.73,20172.4,325392639.0,2.92853,2.86741,680524868.0,30.5761,30.7625,103475121.0,2296.7,2307.87,2043300000.0
2017-02-10,58.227,58.0005,18865666.030931,19216.74,19378.93,1493947648.0,5219.81,5226.69,319312069.0,11698.7,11666.97,79222833.0,20211.23,20269.37,312172788.0,2.95429,2.79912,1662367352.0,30.7722,30.6906,83181916.0,2312.27,2316.1,1930566667.0
2017-02-11,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-12,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,58.2184,58.6531,23782075.158235,19513.78,19459.15,1178644480.0,5242.49,5256.82,317243103.0,11697.99,11774.43,79031312.0,20338.54,20412.2,314532869.0,2.79343,2.66932,1171844388.0,30.9122,30.9645,95203060.0,2321.72,2328.25,1860961111.0
2017-02-14,58.7282,58.8728,20323536.874592,19478.86,19238.98,1428299648.0,5251.36,5271.07,335372414.0,11766.99,11771.81,72651288.0,20374.22,20504.41,356555498.0,2.66014,2.67928,854343585.0,31.0039,31.3605,133718845.0,2326.12,2337.58,1956061111.0
