Date,Buy & Hold,Base RF,Sent RF,Base LSTM,Sent LSTM,ARIMA
2023-05-30,1.0106717572175232,1.0,1.0,,,1.0
2023-05-31,1.0103842637579996,1.0,1.0,,,1.0
2023-06-01,1.0265701455291893,1.0,1.0160195307387194,,,1.0
2023-06-02,1.0314747839486653,1.0047776943843887,1.020873761545159,,,1.0
2023-06-05,1.023666461587999,0.9971714704992773,1.0131456895227147,,,1.0
2023-06-06,1.0215562595950942,0.9971714704992773,1.0110571752132618,,,1.0
2023-06-07,1.0136329398506185,0.9894372822677193,1.0032152876971143,,,0.9922438733353597
2023-06-08,1.0293013333946652,1.0047316675587177,1.0187226487141694,,,1.0075816419573806
2023-06-09,1.03153228264057,1.0069093635194177,1.0209306692920106,,,1.0097655150675988
2023-06-12,1.0476664155890452,1.0226583709053043,1.0368989830585635,,,1.0097655150675988
2023-06-13,1.0449294778543787,1.019986764520528,1.0341901743084283,1.0,1.0,1.0097655150675988
2023-06-14,1.04856914505195,1.023539552002804,1.0377924346841334,1.0034831701801015,1.0034831701801015,1.0097655150675988
2023-06-15,1.0603218776772827,1.0350117441256665,1.0494243781405959,1.0147305633051047,1.0147305633051047,1.0097655150675988
2023-06-16,1.0541062690823784,1.028944503575366,1.0432726507059402,1.0147305633051047,1.008782211070208,1.0038462679536555
2023-06-20,1.0546180074403306,1.0294440266178977,1.0432726507059402,1.0147305633051047,1.009271945898058,1.0038462679536555
2023-06-20,1.0546180074403306,1.0294440266178977,1.0432726507059402,1.0147305633051047,1.009271945898058,1.0038462679536555
2023-06-21,1.0486266437438547,1.023595678187358,1.0373457408287452,1.0147305633051047,1.0035381965652528,0.9981433423026344
2023-06-22,1.0659624993531396,1.023595678187358,1.0544951009820493,1.0147305633051047,1.0201286516884844,0.9981433423026344
2023-06-23,1.0641397908197587,1.0218454134468102,1.0526920007602922,1.0147305633051047,1.0201286516884844,0.9964365989709915
2023-06-27,1.0720056118723298,1.0293986063965554,1.0604732029791049,1.0147305633051047,1.0201286516884844,0.9964365989709915
2023-06-27,1.0720056118723298,1.0293986063965554,1.0604732029791049,1.0147305633051047,1.0201286516884844,0.9964365989709915
2023-06-28,1.078784707647901,1.0359082661098227,1.0671793706808446,1.0147305633051047,1.0201286516884844,0.9964365989709915
2023-06-29,1.0807224135650912,1.0359082661098227,1.0690962311689585,1.0147305633051047,1.0201286516884844,0.9964365989709915
2023-06-30,1.1056883455901376,1.0598389397326327,1.0937935849950435,1.0147305633051047,1.043694798050566,1.01945543163785
2023-07-03,1.097080791411995,1.0515883136586237,1.0852786290582288,1.0147305633051047,1.035569850767278,1.01945543163785
2023-07-05,1.0906466877878527,1.045421012004104,1.0789137421555597,1.0147305633051047,1.029496493379169,1.01945543163785
2023-07-06,1.093377875653329,1.0480389461291237,1.0816155484815364,1.0147305633051047,1.0320745494643808,1.01945543163785
2023-07-06,1.093377875653329,1.0480389461291237,1.0816155484815364,1.0147305633051047,1.0320745494643808,1.01945543163785
2023-07-10,1.0751392905811394,1.0305566576142566,1.0816155484815364,1.0147305633051047,1.0320745494643808,1.0024499433878498
2023-07-11,1.0721206092561395,1.0305566576142566,1.0816155484815364,1.0147305633051047,1.0320745494643808,0.9996353528042274
2023-07-12,1.081757390019377,1.0398198398418736,1.0913376747244572,1.0147305633051047,1.0320745494643808,1.0086205981721341
2023-07-13,1.0861445402117103,1.0440369090779549,1.0957636784973384,1.0147305633051047,1.036260207080368,1.0127111364869987
2023-07-14,1.0870012707210912,1.0448604258750402,1.0966279964031829,1.0147305633051047,1.036260207080368,1.0127111364869987
2023-07-18,1.1043256265919952,1.0615131514429463,1.114105780633446,1.0147305633051047,1.052775864500352,1.0127111364869987
2023-07-19,1.1121396988218517,1.0690242878673684,1.1219890560297046,1.0147305633051047,1.060225176957623,1.0127111364869987
2023-07-20,1.100904454423662,1.0582246112129747,1.1106543098013826,1.0147305633051047,1.049514392158868,1.0127111364869987
2023-07-21,1.0941196087789002,1.0582246112129747,1.1106543098013826,1.0147305633051047,1.043046262137102,1.0127111364869987
2023-07-24,1.098742503608043,1.0582246112129747,1.115347067361478,1.0147305633051047,1.047453360897695,1.016990062701936
2023-07-25,1.1037046407194235,1.0630037615582402,1.1203841939465058,1.0193132859809761,1.0521838661593763,1.021582989721203
2023-07-26,1.1087185266535184,1.0678327524053683,1.1254738513997435,1.0239438006662136,1.056963704616139,1.0262238151682492
2023-07-27,1.1014104429124236,1.0607941659756668,1.1180553254558616,1.0171945068990842,1.0499967611774403,1.0262238151682492
2023-07-28,1.1163026041157562,1.0751371548450037,1.1331725419740792,1.0171945068990842,1.0499967611774403,1.0262238151682492
2023-07-31,1.1198272739295179,1.078531846805198,1.1367504777754953,1.0171945068990842,1.0499967611774403,1.0262238151682492
2023-08-01,1.115008883547899,1.0738911422984396,1.1318592702688288,1.0171945068990842,1.0499967611774403,1.0262238151682492
2023-08-02,1.097770775714852,1.0572887173446663,1.1143606543917566,1.0171945068990842,1.033763744866455,1.0262238151682492
2023-08-03,1.0897324585865666,1.0495468260553487,1.1062008595297996,1.0097462014709495,1.0261941128441876,1.0187093935299527
2023-08-04,1.037408648953236,0.9991525408387594,1.0530863150063319,0.961262954406553,0.9769211147021041,0.969795776284961
2023-08-07,1.0195093061632845,0.9991525408387594,1.0530863150063319,0.9446774216470512,0.9600654176453671,0.9530630190889545
2023-08-08,1.0249199330715222,0.9991525408387594,1.0530863150063319,0.9496909090632706,0.9651605705301693,0.958121009619453
2023-08-09,1.015748891712713,0.9902120675587339,1.0436632392736005,0.9411930212536318,0.9651605705301693,0.949547688794644
2023-08-10,1.0144896703599988,0.9902120675587339,1.0436632392736005,0.9411930212536318,0.9639640633923076,0.949547688794644
2023-08-14,1.0243679456292363,0.9902120675587339,1.0436632392736005,0.9411930212536318,0.9639640633923076,0.949547688794644
2023-08-15,1.0128912067250464,0.9902120675587339,1.0319703211652673,0.9306481515030087,0.9639640633923076,0.949547688794644
2023-08-16,1.0078658210525704,0.9902120675587339,1.0319703211652673,0.9260308087364534,0.9591814261645482,0.949547688794644
2023-08-17,0.9932036546168569,0.9902120675587339,1.0319703211652673,0.9260308087364534,0.9452275074794377,0.9357339191827186
