Date,Buy & Hold,Base RF,Sent RF,Base LSTM,Sent LSTM,ARIMA
2023-05-30,1.0294707012747863,1.0294707012747863,1.0294707012747863,,,1.0
2023-05-31,0.9693094158402777,0.9693094158402777,0.9693094158402777,,,0.9415609542262725
2023-06-01,1.0176794433990304,1.0176794433990304,1.0176794433990304,,,0.9415609542262725
2023-06-02,1.006281217672535,1.006281217672535,1.006281217672535,,,0.9310152717315173
2023-06-05,1.002284531194578,1.002284531194578,1.002284531194578,,,0.9273175219554585
2023-06-06,0.9889629272430389,0.9889629272430389,0.9889629272430389,,,0.9149923224932959
2023-06-07,0.9584300151709775,0.9584300151709775,0.9584300151709775,,,0.9149923224932959
2023-06-08,0.9845407000060541,0.9845407000060541,0.9845407000060541,,,0.9399196262932246
2023-06-09,0.9911685001612264,0.9911685001612264,0.9911685001612264,,,0.9399196262932246
2023-06-12,1.0092039752146122,1.0092039752146122,1.0092039752146122,1.0,1.0,0.9399196262932246
2023-06-13,1.0478223018552837,1.0478223018552837,1.0478223018552837,1.0382661261638997,1.0382661261638997,0.9399196262932246
2023-06-14,1.0970927221950044,1.0970927221950044,1.0970927221950044,1.0382661261638997,1.0870871985633055,0.9399196262932246
2023-06-15,1.0882837730388302,1.0882837730388302,1.0882837730388302,1.0299295167498321,1.0783585873285935,0.9323726760387905
2023-06-16,1.089273743622647,1.089273743622647,1.089273743622647,1.0308664046739624,1.0793395293463914,0.9332208201950297
2023-06-20,1.1173825210781956,1.1173825210781956,1.1173825210781956,1.0574679770748667,1.0793395293463914,0.9573026421477987
2023-06-20,1.1173825210781956,1.1173825210781956,1.1173825210781956,1.0574679770748667,1.0793395293463914,0.9573026421477987
2023-06-21,1.0977510847752463,1.0977510847752463,1.0977510847752463,1.0574679770748667,1.0603764752266858,0.9404836696943586
2023-06-22,1.0972406868468012,1.0972406868468012,1.0972406868468012,1.0569763087245627,1.059883454573977,0.9404836696943586
2023-06-23,1.0762290446852756,1.0762290446852756,1.0762290446852756,1.0367357104325385,1.059883454573977,0.9224738505514275
2023-06-27,1.0677033435543102,1.0677033435543102,1.0677033435543102,1.028522868693509,1.0514872403926403,0.9151661715868328
2023-06-27,1.0677033435543102,1.0677033435543102,1.0677033435543102,1.028522868693509,1.0514872403926403,0.9151661715868328
2023-06-28,1.0481777543277075,1.0481777543277075,1.0481777543277075,1.028522868693509,1.0514872403926403,0.9151661715868328
2023-06-29,1.0406269123504566,1.0406269123504566,1.0406269123504566,1.028522868693509,1.0514872403926403,0.9085735157934363
2023-06-30,1.0776888114282313,1.0776888114282313,1.0776888114282313,1.028522868693509,1.0514872403926403,0.9085735157934363
2023-07-03,1.080514232538387,1.080514232538387,1.080514232538387,1.028522868693509,1.0542439677656632,0.9085735157934363
2023-07-05,1.0780646528693234,1.080514232538387,1.0780646528693234,1.028522868693509,1.051853944097391,0.9065137343068855
