Date,Buy & Hold,Base RF,Sent RF,Base LSTM,Sent LSTM,ARIMA
2023-11-07,1.0320082530200938,1.011134459212886,1.0335873676488476,0.972693526235449,0.9761249350817693,1.059492651884523
2023-11-08,1.0307895788095123,1.0099404343731941,1.0323668286990377,0.972693526235449,0.9761249350817693,1.059492651884523
2023-11-09,1.0241317437284962,1.003417263212042,1.025698806214247,0.972693526235449,0.969820177088632,1.0526494246237832
2023-11-10,1.0359516446511592,1.014998090295945,1.037536793211709,0.972693526235449,0.969820177088632,1.0526494246237832
2023-11-13,1.037606660433791,1.0166196310960918,1.0391943413962141,0.972693526235449,0.9713695425514737,1.0526494246237832
2023-11-14,1.052408128040264,1.0311217185552088,1.0540184572847682,0.9865690074448514,0.9852261371226565,1.0526494246237832
2023-11-15,1.0573490013398463,1.035962655860887,1.05896689080035,0.9912007775131393,0.9898516026481126,1.0575914307688985
2023-11-17,1.0560215439118563,1.0346620480947661,1.0576374021798405,0.9912007775131393,0.988608885379852,1.0575914307688985
2023-11-17,1.0560215439118563,1.0346620480947661,1.0576374021798405,0.9912007775131393,0.988608885379852,1.0575914307688985
2023-11-20,1.0621786740171888,1.0406946417306597,1.063803953541439,0.9969799703552168,0.988608885379852,1.0637577140943382
2023-11-21,1.0602825221026344,1.0388368421102616,1.0619049002535499,0.9952002081308334,0.988608885379852,1.0637577140943382
2023-11-22,1.0658649142093242,1.0443063226181875,1.0674958341882854,1.0004399415703966,0.9938139154763621,1.0637577140943382
2023-11-24,1.069403994882354,1.0477738204913511,1.071040330141713,1.0004399415703966,0.9971137591750915,1.0672897980540867
2023-11-27,1.0676912635593747,1.04609573152746,1.0693249781041423,0.9988376613910752,0.9955168061282679,1.0672897980540867
2023-11-28,1.0702147320276527,1.0485681593569334,1.0718523078263995,1.0011983956496344,0.9978696916071007,1.0672897980540867
2023-11-29,1.0706208560393118,1.0489660689489357,1.072259053263678,1.00157832941128,0.9982483621954794,1.0676948121147392
2023-11-30,1.0863481896961746,1.0643752955374395,1.0880104519050757,1.016291433944297,1.0129125497798175,1.0676948121147392
2023-12-01,1.095250585163057,1.073097627747248,1.0969264692619687,1.0246197289977526,1.021213155586534,1.0676948121147392
2023-12-04,1.09400985213339,1.073097627747248,1.0956838377400446,1.02345900874082,1.020056294399121,1.0676948121147392
2023-12-05,1.0915960734093324,1.0707299889022759,1.0932663656024095,1.02345900874082,1.020056294399121,1.0676948121147392
2023-12-06,1.0894769158990902,1.0686513395257378,1.091143965489586,1.0214721283391488,1.020056294399121,1.0656220550438267
2023-12-07,1.0913791113257227,1.0705171740937267,1.0930490715369583,1.0232555893584727,1.0218372834130207,1.0656220550438267
2023-12-08,1.0953222007811845,1.0743848905794602,1.0969981944618457,1.0269525524785936,1.0255291222759884,1.0656220550438267
2023-12-12,1.1052961109395427,1.0841681473841651,1.10698736607513,1.0363038944745953,1.0348675026384657,1.0656220550438267
2023-12-12,1.1052961109395427,1.0841681473841651,1.10698736607513,1.0363038944745953,1.0348675026384657,1.0656220550438267
2023-12-13,1.1207765671280083,1.0993526914537572,1.1224915094916341,1.0508180657247894,1.0493615562019436,1.0656220550438267
2023-12-14,1.1255542656014776,1.104039063233658,1.1272765185011666,1.0552975418449695,1.0538348234455928,1.0701646382981538
2023-12-15,1.1272709252073079,1.1057229085363978,1.1289958048324016,1.0569070481278575,1.0554420988368503,1.0701646382981538
2023-12-18,1.1272969123092442,1.1057483988895107,1.1290218316981795,1.0569070481278575,1.0554664300608683,1.0701646382981538
2023-12-19,1.134908715771814,1.1132147011560154,1.1366452822674111,1.0640435608253633,1.062593215328563,1.077390669710438
2023-12-20,1.120527574430384,1.0991084583029989,1.1222421358009214,1.0505603963831363,1.0491284291253025,1.077390669710438
2023-12-21,1.1302682050225212,1.1086628947285952,1.1319976708981498,1.0596928095154943,1.058248394314034,1.077390669710438
2023-12-22,1.129712806262529,1.108118112530666,1.1314414223016336,1.0591720905659898,1.0577283851309445,1.0768612542678686
2023-12-27,1.1378881672263965,1.108118112530666,1.139629292692684,1.0668369715120407,1.0653828184543856,1.0768612542678686
2023-12-28,1.1395072241121627,1.108118112530666,1.1412508269582635,1.0683549324105415,1.0668987102949696,1.0768612542678686
2023-12-29,1.1388859510705176,1.108118112530666,1.1406286032833792,1.0677724524539687,1.0663170242882059,1.0768612542678686
2024-01-04,1.1313557350210042,1.108118112530666,1.133086864967172,1.0607124327468687,1.0663170242882059,1.069741140184132
2024-01-05,1.132134441552288,1.108118112530666,1.1338667630265966,1.061442515844188,1.0663170242882059,1.0704774376959212
2024-01-10,1.1390729977693395,1.108118112530666,1.1408159361893873,1.0679478197171586,1.0728522027499425,1.077038114244507
2024-01-10,1.1390729977693395,1.108118112530666,1.1408159361893873,1.0679478197171586,1.0728522027499425,1.077038114244507
2024-01-10,1.1390729977693395,1.108118112530666,1.1408159361893873,1.0679478197171586,1.0728522027499425,1.077038114244507
2024-01-11,1.1395350242677225,1.108118112530666,1.1412786696518864,1.0683809966887539,1.0732873690189084,1.0774749783871245
2024-01-12,1.1359681434391329,1.1046495703909118,1.1377063310048356,1.0683809966887539,1.0732873690189084,1.0741023529198523
2024-01-17,1.126107851307846,1.1046495703909118,1.1278309512698375,1.0683809966887539,1.0639711509009364,1.0741023529198523
2024-01-17,1.126107851307846,1.1046495703909118,1.1278309512698375,1.0683809966887539,1.0639711509009364,1.0741023529198523
2024-01-19,1.1441516631443063,1.1046495703909118,1.1459023726211888,1.0854998416124555,1.0810193361382405,1.0913128720780987
2024-01-19,1.1441516631443063,1.1046495703909118,1.1459023726211888,1.0854998416124555,1.0810193361382405,1.0913128720780987
2024-01-22,1.1483219886539102,1.1046495703909118,1.1500790793026483,1.0854998416124555,1.0849595502366784,1.0913128720780987
2024-01-23,1.145410224534604,1.1046495703909118,1.1471628597835883,1.0854998416124555,1.0849595502366784,1.0885456641910678
2024-01-24,1.1424168730022415,1.1046495703909118,1.1441649280115038,1.0854998416124555,1.0821241771426657,1.0857009193458078
2024-01-26,1.1515740025032226,1.1046495703909118,1.1533360691806185,1.0942007483110914,1.0907980259455088,1.0857009193458078
2024-01-26,1.1515740025032226,1.1046495703909118,1.1533360691806185,1.0942007483110914,1.0907980259455088,1.0857009193458078
2024-01-29,1.1583433403820829,1.1046495703909118,1.1601157650778766,1.100632826976048,1.0972101022681489,1.0857009193458078
2024-01-30,1.1623882630160631,1.1046495703909118,1.1641668770000575,1.1044762251105495,1.1010415482843465,1.089492175417558
2024-01-31,1.1528089941964155,1.1046495703909118,1.1545729505810336,1.0953742107476452,1.1010415482843465,1.089492175417558
2024-02-01,1.1639755914634182,1.1046495703909118,1.1657566342783494,1.1059844703220045,1.1010415482843465,1.089492175417558
2024-02-02,1.1680422707408802,1.1046495703909118,1.1698295361346702,1.109848541149296,1.104888349609796,1.0932986257290778
2024-02-05,1.1597535939255452,1.1046495703909118,1.1615281765033076,1.1019728194378526,1.0970478264743315,1.0932986257290778
2024-02-06,1.164021522155213,1.1046495703909118,1.1658026352504225,1.1060281126734495,1.101084995587175,1.0932986257290778
2024-02-07,1.1687354615762566,1.1046495703909118,1.170523787647406,1.1105071961112372,1.101084995587175,1.0977261585475901
2024-02-09,1.168564128008838,1.1046495703909118,1.170352191916054,1.1103443986555177,1.101084995587175,1.0977261585475901
2024-02-09,1.168564128008838,1.1046495703909118,1.170352191916054,1.1103443986555177,1.101084995587175,1.0977261585475901
2024-02-13,1.1565091344663305,1.1046495703909118,1.158278752574691,1.0988900041255751,1.101084995587175,1.0864019347112133
2024-02-14,1.161087699216821,1.1046495703909118,1.1628643231592481,1.103240457474893,1.101084995587175,1.0907029483866728
2024-02-15,1.1716290951593282,1.1046495703909118,1.1734218488880157,1.1132566642522794,1.101084995587175,1.1006053284070272
2024-02-16,1.167243620619738,1.1046495703909118,1.1690296639689501,1.1090896810514708,1.101084995587175,1.1006053284070272
2024-02-20,1.1653039554182203,1.1046495703909118,1.1670870308127812,1.1090896810514708,1.101084995587175,1.1006053284070272
2024-02-21,1.1667676940435752,1.1060371210262159,1.1685530091596394,1.1090896810514708,1.101084995587175,1.1019877990688405
2024-02-22,1.180573190859551,1.1191240380111733,1.182379630285344,1.1222127167153428,1.101084995587175,1.115026803430167
2024-02-26,1.1805768169667978,1.1191240380111733,1.182383261941034,1.1222161635695456,1.1010883775479996,1.115026803430167
2024-02-27,1.1776511527697118,1.1191240380111733,1.1794531210751624,1.119435126703531,1.0983596988227164,1.115026803430167
2024-02-28,1.1769443640321589,1.1191240380111733,1.178745250853589,1.1187632773718217,1.0977004982919956,1.1143575998337705
2024-02-29,1.1783757698678952,1.1204851224667154,1.1801788469372116,1.1201239230684044,1.0990355273274912,1.1157128873224964
2024-03-01,1.1811252656878999,1.123099542450033,1.1829325498641445,1.1201239230684044,1.1015998991227145,1.1157128873224964
2024-03-04,1.1781775426717283,1.1202966336757432,1.179980316426159,1.1173284405189134,1.0988506468024153,1.1157128873224964
2024-03-05,1.1659503090349905,1.1086700933740656,1.1677343734395218,1.1057327043956329,1.087446674901996,1.1157128873224964
2024-03-06,1.1682426131662749,1.1108497823501562,1.170030185111542,1.1057327043956329,1.0895846378032559,1.1179064227082827
2024-03-07,1.1721799612852617,1.1145936984269367,1.1739735579149198,1.1057327043956329,1.0895846378032559,1.1216741219011106
2024-03-08,1.1701052235887948,1.1126208873921573,1.1718956455842988,1.1057327043956329,1.0895846378032559,1.1216741219011106
2024-03-12,1.1786507496674559,1.1207465931980942,1.180454247493702,1.1057327043956329,1.0975421050032554,1.1216741219011106
2024-03-12,1.1786507496674559,1.1207465931980942,1.180454247493702,1.1057327043956329,1.0975421050032554,1.1216741219011106
2024-03-13,1.179793879977059,1.1218335643813993,1.1815991269499708,1.1057327043956329,1.0975421050032554,1.1216741219011106
2024-03-14,1.175634130613592,1.1178781730757228,1.1774330125976071,1.1057327043956329,1.0975421050032554,1.1177192927620696
2024-03-15,1.1698659005104957,1.112393321656715,1.1716559563087596,1.1003074445249075,1.0975421050032554,1.1122352208867856
2024-03-18,1.1721521611297019,1.1145672640233246,1.1739457152212966,1.1024577675476908,1.099687023742655,1.1144088542781836
2024-03-19,1.181831752249849,1.1237713210983453,1.1836401174477438,1.1115618248287922,1.1087682003193389,1.1236116032111276
2024-03-21,1.2020959504238622,1.1430399900181454,1.2039353226332639,1.1115618248287922,1.1277796192438536,1.1236116032111276
2024-03-22,1.19286539225113,1.1342629060275526,1.1946906404364268,1.1115618248287922,1.1277796192438536,1.1236116032111276
2024-03-25,1.1879622909020369,1.1296006817557303,1.1897800366676154,1.1069929100808897,1.1277796192438536,1.1236116032111276
2024-03-26,1.1870161790861853,1.1287010500415016,1.188832477170503,1.106111283550896,1.1277796192438536,1.122716741293062
2024-03-27,1.2014526185631313,1.1424282634389076,1.203291006386265,1.106111283550896,1.1414956262397153,1.122716741293062
2024-03-28,1.2028816069940362,1.1437870492506572,1.2047221813660942,1.106111283550896,1.1428533027877725,1.122716741293062
2024-04-02,1.1836290927419237,1.125480362757953,1.1854402081180804,1.088407610032932,1.124561561213155,1.122716741293062
2024-04-03,1.1823267158890585,1.1242419684148277,1.1841358384494267,1.0872100077718172,1.1233241778504723,1.1214813878321253
2024-04-04,1.166306574072004,1.109008856002962,1.1680911836110628,1.0724786663622405,1.1233241778504723,1.106285680387802
2024-04-05,1.175585178165758,1.1178316255389273,1.177383985245792,1.081010818341312,1.1233241778504723,1.106285680387802
2024-04-08,1.1752455327869598,1.117508666086103,1.17704382016283,1.080698497009179,1.1229996315113508,1.1059660567433796
2024-04-09,1.174969646460587,1.1172463333633018,1.1767675116924166,1.080698497009179,1.1229996315113508,1.1059660567433796
2024-04-10,1.1622130011657936,1.105116390071101,1.1639913469750411,1.080698497009179,1.1229996315113508,1.0939585834129357
2024-04-11,1.1621395724940429,1.1050465687659086,1.163917805947319,1.080698497009179,1.1229996315113508,1.0938894670584896
2024-04-12,1.147760848557444,1.0913742354890446,1.1495170805846224,1.080698497009179,1.1229996315113508,1.080355176482503
2024-04-15,1.1402629652975493,1.0913742354890446,1.1420077245316511,1.080698497009179,1.1229996315113508,1.080355176482503
2024-04-16,1.1421926587041382,1.0913742354890446,1.1439403706346727,1.0825273880875146,1.124900109778628,1.0821834865515654
2024-04-17,1.1408129248966712,1.0913742354890446,1.1425585256446325,1.0825273880875146,1.124900109778628,1.0808762419891884
2024-04-18,1.1414798264545072,1.0913742354890446,1.1432264476536158,1.0825273880875146,1.124900109778628,1.0808762419891884
2024-04-19,1.1478563360482805,1.0913742354890446,1.1496127141844588,1.0885745788618824,1.1311840021224109,1.0869142091674024
2024-04-22,1.1555189050123076,1.0913742354890446,1.1572870079333504,1.095841409667323,1.1311840021224109,1.0941699560968474
2024-04-23,1.1634875778630989,1.0913742354890446,1.165267873950072,1.1033985354331675,1.1389848569659464,1.0941699560968474
2024-04-24,1.1621951728051627,1.090161934121257,1.1639734913345656,1.1033985354331675,1.1377196695947507,1.0941699560968474
2024-04-25,1.1508599615511763,1.07952928298531,1.1526209356476653,1.1033985354331675,1.1377196695947507,1.0941699560968474
2024-04-30,1.1427048463527707,1.07952928298531,1.1444533420008838,1.0955797369113376,1.1377196695947507,1.0864165522625726
2024-05-02,1.1550861895475042,1.07952928298531,1.1568536303543457,1.107450473929029,1.1377196695947507,1.0981880050825508
2024-05-07,1.174987474821218,1.07952928298531,1.176785367332893,1.126531030867213,1.1573217425058555,1.0981880050825508
2024-05-08,1.180188823491373,1.0843080643091736,1.1819946747822054,1.126531030867213,1.1573217425058555,1.0981880050825508
2024-05-09,1.19020201647824,1.0935077666695334,1.1920231893321314,1.126531030867213,1.1671409220514861,1.0981880050825508
2024-05-10,1.1939816289319842,1.0969803163005614,1.1958085851129945,1.1301084493683122,1.1671409220514861,1.1016754173059349
2024-05-13,1.1915240347453595,1.0947223816867822,1.1933472304691057,1.1301084493683122,1.1671409220514861,1.1016754173059349
2024-05-14,1.1953495778908987,1.098237130513838,1.1971786272220424,1.1337368097757636,1.1671409220514861,1.1016754173059349
2024-05-15,1.2059224000962123,1.1079509967626422,1.207767627300123,1.1337368097757636,1.1671409220514861,1.1016754173059349
2024-05-16,1.2047553979139,1.1068788040319872,1.2065988394438953,1.1326396634493743,1.166011449704848,1.1016754173059349
2024-05-17,1.2088108966940172,1.110604826465472,1.210660543695172,1.1364524031817589,1.169936526961251,1.1016754173059349
2024-05-20,1.2028634764578006,1.1051405858324455,1.2047040230876445,1.1364524031817589,1.164180370895345,1.0962551098876718
2024-05-21,1.2048644833069129,1.1069790271225532,1.2067080917525692,1.1383429328112338,1.166117027000844,1.0962551098876718
2024-05-22,1.1987620469858888,1.1013723642029327,1.2005963178642947,1.1325774169750442,1.1602108400406281,1.0907027618083878
2024-05-23,1.1804568532520439,1.0845543188280988,1.1822631146652902,1.1152828679121727,1.142494326365166,1.0907027618083878
2024-05-24,1.180587695288538,1.08467453101152,1.1823941569081036,1.1154064860531514,1.142620960628784,1.0908236554862647
2024-05-28,1.1740386434249306,1.0786575364357869,1.1758350840940124,1.1154064860531514,1.1362825209165406,1.0847725499882666
2024-05-29,1.161609556484779,1.0672382118896204,1.1633869789406326,1.1154064860531514,1.124253143246444,1.0847725499882666
2024-05-30,1.1516359485020249,1.0580748785732057,1.1533981099653225,1.1154064860531514,1.124253143246444,1.0754586664172878
