Date,Buy & Hold,Base RF,Sent RF,Base LSTM,Sent LSTM,ARIMA
2023-05-30,1.00001664506771,1.0,1.0,,,1.0
2023-05-31,0.9939079052182287,0.9938913618292148,0.9938913618292148,,,1.0
2023-06-01,1.0037023386320132,1.0036856322167056,1.0036856322167056,,,1.0098544677654355
2023-06-02,1.0182905515462077,1.0182736023131502,1.0182736023131502,,,1.0245320981953812
2023-06-05,1.0162503418183546,1.0162334265441608,1.0162334265441608,,,1.0245320981953812
2023-06-06,1.0186424758349284,1.0186255207441646,1.0186255207441646,,,1.0245320981953812
2023-06-07,1.0147594193249236,1.0147425288668224,1.0147425288668224,,,1.0206265904947076
2023-06-08,1.0210393655851335,1.0210223705986414,1.0210223705986414,,,1.0206265904947076
2023-06-09,1.0222116539252635,1.0221946394262773,1.0221946394262773,,,1.0206265904947076
2023-06-12,1.031739766255692,1.0317225931632708,1.0317225931632708,,,1.0206265904947076
2023-06-13,1.0388923896372564,1.0388750974909162,1.0388750974909162,1.0,1.0,1.0206265904947076
2023-06-14,1.0397436659572696,1.0397263596416133,1.0397263596416133,1.0,1.0008194076003487,1.0206265904947076
2023-06-15,1.0524058067507638,1.0397263596416133,1.0523882896764245,1.0,1.0130075234435258,1.0206265904947076
2023-06-16,1.0485417731752844,1.035908880170106,1.0485243204169752,1.0,1.0130075234435258,1.0168792381061127
2023-06-20,1.0435767872641453,1.031003712701486,1.0435594171469873,1.0,1.0130075234435258,1.0168792381061127
2023-06-20,1.0435767872641453,1.031003712701486,1.0435594171469873,1.0,1.0130075234435258,1.0168792381061127
2023-06-21,1.0381029378544506,1.025595812551695,1.0380856588483702,1.0,1.0130075234435258,1.0115454247392683
2023-06-22,1.0419550820958519,1.029401545932521,1.0419377389716369,1.0,1.0130075234435258,1.0115454247392683
2023-06-23,1.0339749610624307,1.0215175698670569,1.0339577507656599,1.0,1.0130075234435258,1.0037982050568366
2023-06-27,1.0411275844439951,1.0285840180210841,1.0411102550933056,1.0,1.0200151025153033,1.0037982050568366
2023-06-27,1.0411275844439951,1.0285840180210841,1.0411102550933056,1.0,1.0200151025153033,1.0037982050568366
2023-06-28,1.0407590150875647,1.0282198892099557,1.040741691871635,1.0,1.0200151025153033,1.0037982050568366
2023-06-29,1.0454148783126653,1.0328196583208549,1.045397477600867,1.0044735266835128,1.0245781672939915,1.0037982050568366
2023-06-30,1.0582410919164416,1.0454913409481232,1.0582234777150028,1.016797430121137,1.0245781672939915,1.0161138229614974
2023-07-03,1.0594799605274106,1.0467152835971418,1.059462325705263,1.016797430121137,1.0257776271719348,1.0161138229614974
2023-07-05,1.0573945713300594,1.044655019291596,1.0573769712187786,1.016797430121137,1.0257776271719348,1.0161138229614974
2023-07-06,1.04901734653842,1.036378723797368,1.0489998858642922,1.016797430121137,1.0257776271719348,1.0080636455351717
